,collectiondb,creator,description,extent,language,regdate,rights,title
517,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"임상 심리 치료사로 일하는 저자는 청소년의 삶에 집중하여 스트레스를 관리하고 어려운시기를 극복하도록 돕습니다. 중학생의 눈 수준에서 스트레스가 무엇인지 살펴보고, 스트레스를 해소하고 건강한 삶을 사는 방법을 제안합니다.",200,Kor,2015-01-05T00:00:00+09:00,얼 힙/김선희,나는 왜 자꾸 짜증이 날까?
518,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"우등생 인 해인은 남학생처럼 보이지만 실제로는 동급생들처럼 불안한 고등학생이다. 마법사라는 별명을 가진 시우는 50 세가 넘는 작가이다. 두 사람은 우연히 자신의 이메일 주소를 알게되고, 주저없이 서로의 비밀을 말할 수있는 친구가된다. 모든 것을 초월하는 특별한 우정의 이야기입니다.",252,Kor,2014-12-20T00:00:00+09:00,이상권,친구님
519,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"40 대 일본인 교사가 세계에 대한 걱정이 컸을 때 발간 한 산문집. 교육에 대한 자신의 관점과 문학 작품에 대한 이야기 ​​등 스승의 인간적 측면 외에도 사회에 대한 깊은 통찰력과 진단, 작가의 문학관을 들여다 볼 수있는 다양한 기사를 찾을 수 있습니다.",328,Kor,2015-01-08T00:00:00+09:00,하이타니 겐지로/햇살과나무꾼,상냥하게 살기
520,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"뉴욕 현대 미술관이 기획 한 그림책. 이 책의 모티브는 ""Henri Matisse : The Cut-Outs""라는 이름으로 현재 뉴욕 현대 미술관에 전시 된 작품입니다. 색채의 달인이라고 불리는 마티스의 색채 실험 과정을 자세하게 그려 아이들의 색감 발달에 도움이된다.",40,Kor,2014-12-10T00:00:00+09:00,"사만사 프리드만 글, 크리스티나 아모데어 그림/지혜연",마티스의 정원
521,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"한국지도의 역사를 대표하는 7 가지 포인트를 선택하고 이해하기 쉽게 설명하세요. 그리고 설명을 위해 반드시 알아야 할지도를 추가하여 30 점 이상을 모았습니다. 이 책을 통해 아이들은 우리나라지도가 얼마나 오래 발전했는지, 어떤 종류의지도가 있는지 이해할 수 있습니다.",108,Kor,2014-12-01T00:00:00+09:00,"이기봉 글, 홍선주 그림 ",땅과 사람을 담은 우리 옛 지도
522,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"고대부터 현대까지 동서의 철학자와 사상가, 고대부터 근대까지의 역사적 사건, 회화, 문학, 드라마, 영화, 각종 매체, 일상 생활에서 흔히 접하게되는 사건들 '아는 것'이라는 주제를 통해합니다.",216,Kor,2015-01-26T00:00:00+09:00,채운 ,사람은 왜 알고 싶어 할까
523,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"전기 작가 인 작가는 카카오 톡 김범수, 넥슨 김정주, 엔씨 소프트 김택진, 이혜진이 이룬 IT 산업 스타트 업 성공의 성공 스토리를 소개한다. 국가와 국가와 동등한 청소년을위한 네이버의",208,Kor,2014-12-22T00:00:00+09:00,유한준 ,한국의 IT 천재들
524,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"맏아들의 이야기를 청소년의 수준에 따라 쓴 책. 질문하는 방법을 잊고 바빠서 가장 중요한 문제에 대해 궁금해 할 시간이없는 아이들을 바라보며 작가는 ""마음과 태도를 들여다 보는 훈련""이라는 아이디어로 맏아들의 이야기를 들려줍니다. ""장자의 이야기를 통해. 쉽고 재미 있었어요.",164,Kor,2015-10-26T00:00:00+09:00,"최은숙 글, 노계선 그림",내 인생의 첫 고전 장자: 나비의 꿈
525,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,환경 회의“Eco”를 구성하고 1992 년 브라질 리우데 자네이루에서 열린 Earth Summit에 도달 한 캐나다 소녀 5 명의 과정에 대한 실화. Eco 회원 인 Severn Curlis-Suzuki가 당시 성인에게 소리 쳤던 6 분 연설 컨퍼런스 홀뿐만 아니라 전 세계 사람들의 마음을 사로 잡았습니다.,224,Kor,2015-10-30T00:00:00+09:00,재닛 윌슨/송미영,"에코 걸스, 지구 정상 회담에 가다"
526,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"문화 진화 과정의 특성을 보여주고 인류 사회에 큰 영향을 미친 과학 기술의 발전 패턴을 살펴보고, 관련 과학자들을 만나 그들이 남긴 밈과 과학 진화에 어떻게 기여했는지 알아 본다. 또한 과학과 기술의 진화가 인류 문명의 진화에 미치는 영향을 탐구합니다.",232,Kor,2015-10-30T00:00:00+09:00,"김명철 글, 정원교 그림",과학과 기술은 어떻게 발전해왔을까?
527,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,중학교 자유 학기제를 준비하기위한 진로 · 직업 책입니다. 현직 중등 학교 진로 상담사가 청소년을 위해 작성한 진로 백과 사전이다. 생생한 경험과 100 명의 멘토의 구체적인 직업 가이드를 통해 내 적성을 파악하고 올바른 직업을 찾는 데 도움이됩니다.,420,Kor,2015-11-25T00:00:00+09:00,"한승배 글, 박하 그림",10대를 위한 직업백과
528,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,태양계의 9 번째 행성에서 갑자기 왜소한 소행성이 된 명왕성은 화가났다. 마지막으로 그는 지구의 천문학 자들에게 물 으러 나아갑니다. 그러나 명왕성은 그가 활기차게 지구에 가면 그가 원하는 답을 얻을 수 있을까요? 상상력에 과학적 사실을 더해 만든 유쾌한 이야기.,32,Kor,2015-11-15T00:00:00+09:00,"스티브 메츠거 글, 제러드 리 그림/최순희",명왕성이 뿔났다!
529,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"이 작품은 성격이 다른 17 세 절친 3 명의 비밀, 거짓말, 우정에 대한 감각적이고 기발한 탐구이다. 청소년기에 친구가 무엇인지, 진정한 친구와 무엇을해야하는지에 대해 진지하게 고려할 질문에 대한 답을 찾도록 안내합니다.",284,Kor,2015-12-17T00:00:00+09:00,박선희,고양이를 사랑하는 법
530,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"원자를 의미하는 '원자'로 변신 한 야무진 사이언스가 여러분을 원자의 세계로 초대합니다. 과학의 기초를 공부할 때 아이들에게“원자, 원소, 분자”와 같은 가장 어려운 개념을 체계적으로 가르칩니다. 또한 보이지 않는 원자가 세상과 사람들의 일상 생활에 얼마나 많은 영향을 미치고 있는지, 어떤 기술과 물체가이를 적용하는지 알려줍니다.",106,Kor,2011-09-15T00:00:00+09:00,"최미화 글, 아메바피쉬 그림",커다란 세계를 만드는 조그만 원자
531,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"스포츠 기자이자 작가 인 작가는 한국 근대 체육의 시작부터 마라톤 부흥 시대까지, 선사 시대부터 미래의 육상 전망까지 '인간 달리기, 점프, 던지기'에 대해 이야기한다. 땅에 대한 지식은 균형 잡힌 방식으로 반영되었고, 인본주의 적 사고와 현명한 말의 깊이로 땅에 대한 이해의 폭이 넓어졌습니다.",243,Kor,2011-08-27T00:00:00+09:00,김화성,"자유와 황홀, 육상"
532,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"학생들은 오늘날의 청소년들이 직면 한 실제 사례를 통해 개인 사회 관계, 복지, 계급, 정의, 문화, 갈등 등 사회학의 주요 주제를 검토하고 그 개념을 사회 현상에 적용하는 연습을 통해 자신의 관점을 개발합니다. 스스로. 도움. 청소년이 사회학의 특성을 파악할 수 있도록 연구 및 학습 방법을 자세히 소개하는 사회학 입문입니다.",319,Kor,2011-09-26T00:00:00+09:00,구정화,청소년을 위한 사회학 에세이
533,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"예일 대학교의 평생 금융 교수 인 저자는 22 개의 경제 주제에 대해 12 세 딸과의 대화를 정리했습니다. Bill Gates의 비즈니스 모델, Starbucks, Wal-Mart, Dell Computer 및 Rockefeller의 공공 서비스의 예를 통해 돈의 흐름과 경제 원칙은 물론 비즈니스 윤리 및 부의 개념을 다루며 적절한 기반을 마련합니다. 자산보기.",285,Kor,2011-08-22T00:00:00+09:00,천즈우/ 원녕경,예일대 교수 아빠에게 배우는 경제 이야기
534,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"고려 곡의 본질이라 할 수있는 총 63 개의 작품이 엄선되었으며 속곡 14 곡, 경기 5 곡, 소곡 17 곡, 사무라이 7 곡, 진가 20 곡 등이 선정됐다. 또한 각 장르의 특성을 엿볼 수있는 신라와 조선의 노래도수록되어 방대한 시문의 흐름을 엿볼 수있다. 작가 원혜영의 판화도 포함되어있다.",216,Kor,2011-09-30T00:00:00+09:00,"윤성현 글, 원혜영 그림",가려 뽑은 고려 노래
535,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"20 세기 미국 현대 문학의 대표작 중 하나 인 프란시스 스콧 피츠 제럴드의 작품은 제 1 차 세계 대전 이후 괄목 할만한 물질적 성장을 이룬 20 세기 초 '아메리칸 드림'의 현재 상태를 생생하게 보여준다. 그들은 집안의 풍경을 예리하게 포착하고 있습니다. 또한 정확한 번역, 풍부한 번역, 연간 보고서 및 작업의 배경 인 Long Island지도가 포함됩니다.",267,Kor,2011-11-10T00:00:00+09:00,프랜시스 스콧 피츠제럴드/ 김태우,위대한 개츠비
536,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"행성 과학자 인 두 명의 저자는 자연 재해에 대한 관심과 우주의 매력을 결합합니다. 지구의 산, 바다, 기후, 지진, 바람, 유기체 등 지구 과학적 지식을 바탕으로 주제별 우주의 다양한 극단 공간을 비교, 설명하고 지구에서 발생하는 다양한 자연 재해에 대한 과학적 이유를 가르칩니다. .",367,Kor,2011-06-07T00:00:00+09:00,데이비드 베이커 외/ 김옥진,극한의 우주
537,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"이 책은 뉴욕 대, 예일대, 베를린 자유 대, 바르샤바 대, 북경대, 와세다 대 등 전 세계 대학으로 떠난 10 명의 교수들이보고 듣고 느꼈던 것을 기록한 책이다. 각 대학의 분위기와 교육 방법을 통해 인재 양성의 철학과 전통을 간접적으로 경험할 수 있습니다.",331,Kor,2011-05-17T00:00:00+09:00,윤준성 외,세계의 대학에 홀리다
538,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"파르테논이 흔적 일 뿐인 이유, 런던의 웅장한 유 스턴 아치가 사라진 이유, 그리고 화려한 칼튼 하우스가 지문으로 남아있는 이유는 무엇입니까? 영국의 한 건축 작가가 풍부한 사진과 그림으로 현재 사라지고있는 위대한 건물에 대해 설명합니다. 하다. 한국의 경우 철거 된 조선 총독부 건물과 붕괴 된 삼풍 백화점이 처리됐다.",408,Kor,2011-06-15T00:00:00+09:00,조너선 글랜시/ 백자은,"남겨진 역사, 잃어버린 건축물"
539,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"Franz Kafka, Remy de Gourmont, Charles Perot, Jean de Lafontaine과 같은 서양 문학의 저명한 작가들이 쓴 우화 외에도 그는 다양한 서양 국가에서 61 개의 우화를 수집했습니다. 지혜는 마을 살인의 재치와 장난, 진실과 거짓말, 선과 악, 기쁨과 슬픔, 반전과 재치, 시적 환상과 현실에 대한 비판이 담긴 다양한 이야기를 통해 독자들에게 전달됩니다.",307,Kor,2011-06-20T00:00:00+09:00,프란츠 카프카 외/ 최현주,서양우화집
540,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"24 개의 수수께끼로 37 개의 걸작의 비밀을 풀어 아이들이 새로운 방식으로 예술 작품과 상호 작용할 수 있도록합니다. Holbein의 <The Ambassadors>에서는 해골 조롱박, Manet의 <Poly Berger 's Bar>, 곡예사, 샤갈의 <Seven Fingers Self-Portrait> 등 그림을 자세히보고 잘못된 부분을 찾아 읽는 법을 배웁니다. . .",88,Kor,2011-06-05T00:00:00+09:00,"장세현 글, 오승민 그림",찾아라! 명화 속 숨은 그림
541,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"19 세기 말부터 현재까지 150 년 동안 패션 산업에서 중추적 인 역할을 한 사람들의 삶과 업적을 따라 코코 샤넬, 장 폴 등 패션 산업의 핵심 인물 50 명의 삶과 작품 Gaultier, Manolo Blanche 및 Vivian Westwood. 물론 그들의 패션 디자인과 시대의 배경을 한눈에 볼 수 있습니다.",240,Kor,2011-06-30T00:00:00+09:00,보니 잉글리시/ 김정은,세상에서 가장 영향력 있는 50인의 패션
542,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"한글을 역사, 문화, 언어의 모든 방향으로 추적 한 책이다. 세계 텍스트 역사의 흐름 속에서 향찰, 이두, 구결 문 등 한자 사용 등 우리 글이 한글을 만들기 전에 걸어온 길은 훈민의 창조와 보급에 불편 함을 겪었다. 정의, 확산 과정, 문화적 향유, 문구 일제 강점기 이후에도 분단 된 언어의 현실이 밝혀졌다.",256,Kor,2011-11-30T00:00:00+09:00,박창원,한글박물관
