#date,checker,turbidity,ph,chlorine,temperature,conductivity
"13:00:00,","자곡동(자곡증압),",0.04,7.2,0.37296241521835327,2.5,256.0
"13:00:00,","삼성동(삼성증압),",0.04,7.2,0.37,3.6,269.0
"14:00:00,","서초,",0.04,7.2,0.41,4.7,278.0
"14:00:00,","방배,",0.04790973663330078,7.2,0.42,4.1,251.0
"14:00:00,","일원,",0.04,7.2,0.5,5.4,268.0
"14:00:00,","우면산,",0.02,7.1,0.33,1.9,290.0
"14:00:00,","도곡동(강남수도),",0.05,7.1,0.25,4.0,252.0
"14:00:00,","반포,",0.05,7.0,0.38,5.0,280.0
"14:00:00,","내곡동(연간단가),",0.05,7.2,0.39,4.9,249.0
"14:00:00,","반포동(자이A),",0.03,7.0,0.44,3.131998062133789,228.0
"14:00:00,","방배동(청두공원),",0.02862802892923355,7.083698272705078,0.30624890327453613,11.365913391113281,220.39459228515625
"14:00:00,","내곡,",0.04,7.1,0.32,7.4,254.0
"14:00:00,","우면동(품질시험소),",0.04,7.2,0.34,5.9,250.0
"14:00:00,","논현동(논현초교),",0.06,7.1,0.22,47.9,273.0
"14:00:00,","양재동(매헌초교),",0.12,7.2,0.33,4.0,241.0
"14:00:00,","삼성,",0.02,7.0,0.45,4.1,100.0
"14:00:00,","봉은,",0.05,7.1,0.4,5.9,253.0
"22:00:00,","수서,",0.02,7.0,0.44,4.1,100.0
"14:00:00,","자곡동(자곡증압),",0.04,7.2,0.39,2.4,254.7706298828125
"14:00:00,","삼성동(삼성증압),",0.04,7.2,0.37,3.6,270.0
"15:00:00,","서초,",0.04,7.2,0.41,4.6,278.0
"15:00:00,","방배,",0.05,7.2,0.41,4.0,251.0
"15:00:00,","일원,",0.04,7.2,0.47,5.5,268.0
"15:00:00,","우면산,",0.02,7.1,0.33,1.9,290.0
"15:00:00,","도곡동(강남수도),",0.05,7.1,0.26,4.3,252.0
"15:00:00,","반포,",0.05,7.0,0.37,5.0,280.0
"15:00:00,","내곡동(연간단가),",0.05,7.2,0.39,4.9,249.0
"15:00:00,","반포동(자이A),",0.03,7.1,0.43,2.8,227.0
"14:00:00,","방배동(청두공원),",0.028990546241402626,7.080784797668457,0.31037572026252747,11.814374923706055,222.48812866210938
"15:00:00,","내곡,",0.04,7.1,0.36,7.5,253.0
"15:00:00,","우면동(품질시험소),",0.04,7.2,0.32,6.1,249.0
"15:00:00,","논현동(논현초교),",0.06,7.1,0.22,48.0,272.0
"15:00:00,","양재동(매헌초교),",0.12,7.2,0.33,5.920149803161621,240.0
"15:00:00,","삼성,",0.02,7.0,0.46,4.1,100.0
"22:00:00,","봉은,",0.05,7.1,0.4,6.0,252.0
"15:00:00,","수서,",0.02,7.0,0.44,4.1,100.0
"15:00:00,","자곡동(자곡증압),",0.04,7.2,0.41,2.4,256.0
"15:00:00,","삼성동(삼성증압),",0.04,7.2,0.36,3.5,271.0
"16:00:00,","서초,",0.04,7.2,0.41,4.7,278.0
"16:00:00,","방배,",0.04929545149207115,7.2,0.41,4.1,251.0
"16:00:00,","일원,",0.04,7.2,0.354565292596817,5.5,268.0
"18:00:00,","우면산,",0.02,7.1,0.33,1.9,289.0
"16:00:00,","도곡동(강남수도),",0.05,7.1,0.25,4.3,251.0
"16:00:00,","반포,",0.05,7.0,0.36,5.0,276.67913818359375
"16:00:00,","내곡동(연간단가),",0.05,7.2,0.3519783318042755,4.9,249.0
"16:00:00,","반포동(자이A),",0.03,7.0,0.46,2.4,227.0
"16:00:00,","방배동(청두공원),",0.025932766497135162,7.084871292114258,0.3126623034477234,12.16044807434082,224.51463317871094
"16:00:00,","내곡,",0.04,7.1,0.36,7.4,253.0
"16:00:00,","우면동(품질시험소),",0.038025230169296265,7.2,0.32,6.1,249.0
"16:00:00,","논현동(논현초교),",0.06,7.1,0.22,47.4,274.0
"16:00:00,","양재동(매헌초교),",0.12,7.1,0.33,4.4,240.0
"16:00:00,","삼성,",0.02,7.0,0.46,4.1,100.0
"16:00:00,","봉은,",0.05,7.1,0.4,6.0,252.0
"16:00:00,","수서,",0.02,7.0,0.43,4.1,98.30572509765625
"16:00:00,","자곡동(자곡증압),",0.04,7.2,0.39,2.4,255.0
"16:00:00,","삼성동(삼성증압),",0.04,7.2,0.36,3.6,272.0
"17:00:00,","서초,",0.04,7.2,0.41,4.6,278.0
"17:00:00,","방배,",0.05,7.2,0.41,4.1,251.0
"17:00:00,","일원,",0.04,7.2,0.39,5.6,268.0
"17:00:00,","우면산,",0.02,7.1,0.34,1.9,289.0
"17:00:00,","도곡동(강남수도),",0.05,7.1,0.25,4.3,247.18350219726562
"17:00:00,","반포,",0.05,6.9,0.34,5.0,280.0
"17:00:00,","내곡동(연간단가),",0.05,7.2,0.41,5.0,250.0
"17:00:00,","반포동(자이A),",0.03,7.0,0.46,2.5,227.0
"17:00:00,","방배동(청두공원),",0.028673965483903885,7.088440418243408,0.3138386905193329,11.650409698486328,217.21446228027344
"17:00:00,","내곡,",0.04,7.1,0.33,7.4,253.0
"17:00:00,","우면동(품질시험소),",0.039264656603336334,7.2,0.31,5.8,249.0
"17:00:00,","논현동(논현초교),",0.06,7.1,0.21,48.9,273.0
"17:00:00,","양재동(매헌초교),",0.12,7.1,0.33,4.1,241.0
"17:00:00,","삼성,",0.02,7.0,0.46,4.1,100.0
"22:00:00,","봉은,",0.05,7.1,0.41,6.1,251.0
"17:00:00,","수서,",0.02,7.0,0.42,4.1,100.0
"17:00:00,","자곡동(자곡증압),",0.04,7.2,0.38,2.3,255.0
"17:00:00,","삼성동(삼성증압),",0.04,7.2,0.37,3.5,271.0
"18:00:00,","서초,",0.04,7.2,0.41,4.6,278.0
"18:00:00,","방배,",0.05,7.2,0.4,4.1,251.0
"18:00:00,","일원,",0.04,7.2,0.4,5.6,268.0
"18:00:00,","우면산,",0.02,7.1,0.34,1.9,288.0
"18:00:00,","도곡동(강남수도),",0.05,7.1,0.26,4.3,252.0
"18:00:00,","반포,",0.05,6.9,0.33,5.1,280.0
"18:00:00,","내곡동(연간단가),",0.05,7.2,0.41,5.0,250.0
"18:00:00,","반포동(자이A),",0.03,7.0,0.46,2.6,227.0
"18:00:00,","방배동(청두공원),",0.031017500907182693,7.081308841705322,0.3190622329711914,11.865249633789062,225.4910430908203
"18:00:00,","내곡,",0.04,7.1,0.34,7.4,253.0
"18:00:00,","우면동(품질시험소),",0.04,7.2,0.35,5.7,250.0
"18:00:00,","논현동(논현초교),",0.06,7.1,0.21,48.6,274.0
"18:00:00,","양재동(매헌초교),",0.12,7.1,0.33,3.9,243.0
"18:00:00,","삼성,",0.02,7.0,0.46,4.2,100.0
"18:00:00,","봉은,",0.05,7.1,0.41,6.2,250.0
"18:00:00,","수서,",0.02,7.0,0.41,4.1,100.0
"18:00:00,","자곡동(자곡증압),",0.04,7.2,0.39,2.3,255.0
"18:00:00,","삼성동(삼성증압),",0.04,7.2,0.37,3.4,271.0
"19:00:00,","서초,",0.04,7.1,0.41,4.6,278.0
"19:00:00,","방배,",0.05,7.183857440948486,0.4,4.1,252.0
"19:00:00,","일원,",0.04,7.2,0.42,5.6,267.0
"19:00:00,","우면산,",0.02,7.1,0.34,1.9,283.0702209472656
"19:00:00,","도곡동(강남수도),",0.05,7.1,0.26,4.2,251.0
"19:00:00,","반포,",0.05,6.9,0.32,5.1,280.0
"19:00:00,","내곡동(연간단가),",0.05,7.2,0.36,4.8,249.0
"19:00:00,","반포동(자이A),",0.03,7.0,0.45,2.7,227.0
"19:00:00,","방배동(청두공원),",0.031099848449230194,7.078066349029541,0.3170037865638733,11.997082710266113,228.85218811035156
"19:00:00,","내곡,",0.04,7.1,0.35,7.4,253.0
"19:00:00,","우면동(품질시험소),",0.04,7.2,0.32,5.7,250.0
"19:00:00,","논현동(논현초교),",0.06,7.1,0.21,47.4,276.0
"19:00:00,","양재동(매헌초교),",0.12,7.1,0.33,3.8,243.0
"19:00:00,","삼성,",0.02,7.0,0.4146097004413605,4.1,100.0
"19:00:00,","봉은,",0.05,7.1,0.42,6.2,250.0
"22:00:00,","수서,",0.02,7.0,0.41,4.1,100.0
"19:00:00,","자곡동(자곡증압),",0.04,7.2,0.4,2.2,255.0
"19:00:00,","삼성동(삼성증압),",0.04,7.2,0.38,3.4,270.0
"20:00:00,","서초,",0.04,7.1,0.41,4.5,278.0
"20:00:00,","방배,",0.05,7.2,0.39,4.1,252.0
"20:00:00,","일원,",0.04,7.2,0.46,5.5,267.0
"20:00:00,","우면산,",0.02,7.1,0.35,1.8,287.0
"20:00:00,","도곡동(강남수도),",0.05,7.1,0.27,3.9,251.0
"20:00:00,","반포,",0.05,6.9,0.31,5.1,280.0
"20:00:00,","내곡동(연간단가),",0.05,7.2,0.36,4.8,249.0
"20:00:00,","반포동(자이A),",0.03,7.0,0.44,2.8,227.0
"20:00:00,","방배동(청두공원),",0.043940041214227676,7.077881336212158,0.343906968832016,6.20650053024292,245.47259521484375
"20:00:00,","내곡,",0.04,7.0,0.36,7.3,253.0
"20:00:00,","우면동(품질시험소),",0.04,7.192602157592773,0.32,5.5,250.0
"20:00:00,","논현동(논현초교),",0.06,7.1,0.21,46.2,278.0
"20:00:00,","양재동(매헌초교),",0.12,7.1,0.33,3.8,243.0
"20:00:00,","삼성,",0.02,6.993136882781982,0.46,4.1,100.0
"20:00:00,","봉은,",0.05,7.113607883453369,0.42,6.3,250.0
"20:00:00,","수서,",0.02,7.0,0.42,4.1,100.0
"20:00:00,","자곡동(자곡증압),",0.04,7.2,0.41,2.2,254.0
"20:00:00,","삼성동(삼성증압),",0.04,7.2,0.4,3.3,269.0
"21:00:00,","서초,",0.04,7.1,0.41,4.6,278.0
"21:00:00,","방배,",0.05,7.2,0.39,4.1,253.0
"21:00:00,","일원,",0.04,7.2,0.48,5.5,266.0
"21:00:00,","우면산,",0.02,7.1,0.35,1.9,287.0
"21:00:00,","도곡동(강남수도),",0.05,7.1,0.27,3.8,251.0
"00:00:00,","반포,",0.05,6.9,0.3,5.1,280.0
"21:00:00,","내곡동(연간단가),",0.04743894934654236,7.2,0.44,4.8,248.0
"21:00:00,","반포동(자이A),",0.03,7.0,0.43,2.9,227.0
"21:00:00,","방배동(청두공원),",0.02791251614689827,7.091224670410156,0.32724377512931824,11.271069526672363,217.73345947265625
"21:00:00,","내곡,",0.04,7.063216209411621,0.33,7.3,253.0
"21:00:00,","우면동(품질시험소),",0.04,7.2,0.31,5.5,251.0
"21:00:00,","논현동(논현초교),",0.06,7.1,0.21,46.4,275.0
"21:00:00,","양재동(매헌초교),",0.12,7.1,0.34,3.7,242.0
"21:00:00,","삼성,",0.02,7.0,0.46,4.1,100.0
"21:00:00,","봉은,",0.05,7.1,0.42,6.3,250.0
"21:00:00,","수서,",0.02,7.0,0.44,4.1,100.0
"21:00:00,","자곡동(자곡증압),",0.04,7.2,0.43,2.0,254.0
"21:00:00,","삼성동(삼성증압),",0.04,7.2,0.39,3.4,269.0
"22:00:00,","서초,",0.04,7.108619213104248,0.42,4.5,278.0
"22:00:00,","방배,",0.05,7.2,0.39,4.1,253.0
"03:00:00,","일원,",0.04,7.2,0.34,5.5,267.0
"22:00:00,","우면산,",0.02,7.1,0.35,1.9,287.0
"22:00:00,","도곡동(강남수도),",0.05,7.1,0.26,3.9,251.0
"22:00:00,","반포,",0.05,6.9,0.3,5.1,279.0
"22:00:00,","내곡동(연간단가),",0.05,7.2,0.44,4.8,248.0
"22:00:00,","반포동(자이A),",0.03,7.0,0.43,3.0,227.0
"22:00:00,","방배동(청두공원),",0.027935363352298737,7.088692665100098,0.31974053382873535,11.515829086303711,226.3667755126953
"22:00:00,","내곡,",0.04,7.0,0.31,7.2,253.0
"10:00:00,","우면동(품질시험소),",0.04,7.2,0.34,5.3,251.0
"22:00:00,","논현동(논현초교),",0.06,7.1,0.21,46.7,275.0
"22:00:00,","양재동(매헌초교),",0.12,7.1,0.34,3.6,242.0
"22:00:00,","삼성,",0.02,7.0,0.47,4.1,100.0
"22:00:00,","봉은,",0.05,7.1,0.41,6.3,250.0
"22:00:00,","수서,",0.02,7.0,0.46,4.1,100.0
"18:00:00,","자곡동(자곡증압),",0.04,7.2,0.44,2.0,254.0
"22:00:00,","삼성동(삼성증압),",0.04,7.2,0.4,3.4,269.0
"23:00:00,","서초,",0.041311200708150864,7.1,0.42,4.5,278.0
"23:00:00,","방배,",0.05,7.2,0.39,4.1,252.0
"23:00:00,","일원,",0.04,7.2,0.34,5.5,267.0
"23:00:00,","우면산,",0.02,7.1,0.3510305881500244,1.9,288.0
"23:00:00,","도곡동(강남수도),",0.05,7.1,0.25,3.8,251.0
"23:00:00,","반포,",0.05,6.9,0.3,5.1,279.0
"23:00:00,","내곡동(연간단가),",0.05,7.1719865798950195,0.4,4.8,247.0
"22:00:00,","반포동(자이A),",0.03,7.0,0.42,3.0,227.0
"23:00:00,","방배동(청두공원),",0.02895113080739975,7.085468769073486,0.3273369073867798,11.508800506591797,221.3136749267578
"18:00:00,","내곡,",0.04,7.0,0.31,7.2,254.0
"23:00:00,","우면동(품질시험소),",0.04,7.2,0.34,5.4,251.0
"23:00:00,","논현동(논현초교),",0.06,7.1,0.21,47.0,275.0
"23:00:00,","양재동(매헌초교),",0.12,7.1,0.34,3.6,243.0
"23:00:00,","삼성,",0.02,7.0,0.47,4.1,100.0
"23:00:00,","봉은,",0.05,7.1,0.41,6.3,251.0
"23:00:00,","수서,",0.02,7.0,0.48,4.1,102.65811157226562
"23:00:00,","자곡동(자곡증압),",0.04,7.2,0.42,2.0,255.0
"23:00:00,","삼성동(삼성증압),",0.04,7.2,0.4,3.4,269.0
"00:00:00,","서초,",0.04,7.1,0.43,4.5,277.0
"00:00:00,","방배,",0.05,7.2,0.38,4.0,252.0
"00:00:00,","일원,",0.04,7.2,0.34,5.5,267.0
"00:00:00,","우면산,",0.017783956602215767,7.1,0.34,1.9,289.0
"00:00:00,","도곡동(강남수도),",0.05,7.1,0.27,3.7,251.0
"00:00:00,","반포,",0.05,6.9,0.31,5.1,278.0
"00:00:00,","내곡동(연간단가),",0.05,7.2,0.47,4.7,248.0
"00:00:00,","반포동(자이A),",0.04,7.1,0.42,2.8,226.0
"00:00:00,","방배동(청두공원),",0.03218225762248039,7.082986354827881,0.3267453610897064,12.334029197692871,224.1017608642578
"00:00:00,","내곡,",0.04,7.0,0.31,7.1,254.0
"00:00:00,","우면동(품질시험소),",0.04,7.2,0.36,5.2,252.0
"00:00:00,","논현동(논현초교),",0.06,7.1,0.21,48.1,273.0
"00:00:00,","양재동(매헌초교),",0.12,7.1,0.34,3.6,243.0
"00:00:00,","삼성,",0.019608724862337112,7.0,0.48,4.1,100.0
"00:00:00,","봉은,",0.05,7.1,0.41,6.2,252.0
"00:00:00,","수서,",0.02,7.0,0.48,4.1,100.0
"00:00:00,","자곡동(자곡증압),",0.04,7.2,0.36,2.1,255.0
"00:00:00,","삼성동(삼성증압),",0.04,7.2,0.4,3.3,269.0
"01:00:00,","서초,",0.04,7.1,0.43,4.3,267.6556701660156
"01:00:00,","방배,",0.05,7.2,0.38,4.084860801696777,252.0
"01:00:00,","일원,",0.04,7.2,0.33,5.4,268.0
"01:00:00,","우면산,",0.02,7.1,0.34,1.8,290.0
"22:00:00,","도곡동(강남수도),",0.05,7.1,0.29,3.8,251.0
"01:00:00,","반포,",0.05,6.9,0.34,5.1,278.0
"01:00:00,","내곡동(연간단가),",0.05,7.164595127105713,0.43,4.9,248.0
"01:00:00,","반포동(자이A),",0.03,7.0,0.47,2.5,227.0
"01:00:00,","방배동(청두공원),",0.031018894165754318,7.088701248168945,0.31699714064598083,11.459102630615234,218.87567138671875
"01:00:00,","내곡,",0.04,7.0,0.3,7.1,254.0
"01:00:00,","우면동(품질시험소),",0.04,7.2,0.32039156556129456,5.2,252.0
"01:00:00,","논현동(논현초교),",0.06,7.1,0.22,27.811336517333984,274.0
"01:00:00,","양재동(매헌초교),",0.12,7.1,0.34,3.6,243.0
"01:00:00,","삼성,",0.02,6.989547252655029,0.48,4.1,100.0
"01:00:00,","봉은,",0.05,7.1,0.42,6.2,252.0
"01:00:00,","수서,",0.02,7.0,0.48,4.1,100.0
"01:00:00,","자곡동(자곡증압),",0.04,7.2,0.32,2.4,256.0
"01:00:00,","삼성동(삼성증압),",0.04,7.2,0.4,3.2,270.0
"02:00:00,","서초,",0.04,7.1,0.4057789146900177,4.5,277.0
"02:00:00,","방배,",0.05,7.2,0.38,3.8,253.0
"02:00:00,","일원,",0.04,7.2,0.32,5.5,268.0
"02:00:00,","우면산,",0.02,7.1,0.34,1.8,290.0
"02:00:00,","도곡동(강남수도),",0.05,7.1,0.29,3.7,251.0
"02:00:00,","반포,",0.05,6.9,0.34,5.1,279.0
"02:00:00,","내곡동(연간단가),",0.048374198377132416,7.2,0.4,4.8,248.0
"02:00:00,","반포동(자이A),",0.03,7.0,0.46,2.6,227.0
"02:00:00,","방배동(청두공원),",0.02821057103574276,7.089771747589111,0.3227347433567047,11.957415580749512,224.17828369140625
"02:00:00,","내곡,",0.04,7.0,0.28,7.1,254.0
"02:00:00,","우면동(품질시험소),",0.04,7.2,0.35,5.1,253.0
"02:00:00,","논현동(논현초교),",0.06,7.0,0.21,48.0,274.0
"02:00:00,","양재동(매헌초교),",0.12,7.1,0.34,3.5,244.0
"02:00:00,","삼성,",0.02,7.0,0.47,4.1,100.0
"02:00:00,","봉은,",0.05,7.1,0.43,6.1,251.0
"02:00:00,","수서,",0.01334213837981224,7.0,0.47,4.1,100.0
"02:00:00,","자곡동(자곡증압),",0.04,7.2,0.42,1.9,255.0
"02:00:00,","삼성동(삼성증압),",0.04,7.2,0.4,3.3,270.0
"22:00:00,","서초,",0.04,7.1,0.44,4.4,277.0
"03:00:00,","방배,",0.05,7.2,0.37,3.8,253.0
"03:00:00,","일원,",0.04,7.2,0.32,5.6,268.0
"03:00:00,","우면산,",0.02,7.0,0.34,1.7,288.0
"03:00:00,","도곡동(강남수도),",0.05,7.1,0.3,3.7,251.0
"03:00:00,","반포,",0.05,6.9,0.36,5.1,280.0
"03:00:00,","내곡동(연간단가),",0.05,7.2,0.42,4.8,248.0
"03:00:00,","반포동(자이A),",0.03,7.0,0.46,2.7,227.0
"03:00:00,","방배동(청두공원),",0.03137636184692383,7.0783796310424805,0.3112942576408386,12.042193412780762,225.416259765625
"03:00:00,","내곡,",0.04,7.0,0.3,7.1,254.0
"03:00:00,","우면동(품질시험소),",0.04046376422047615,7.2,0.36,5.0,253.0
"03:00:00,","논현동(논현초교),",0.06,7.0,0.21,48.0,274.0
"03:00:00,","양재동(매헌초교),",0.12,7.1,0.34,3.4,245.0
"03:00:00,","삼성,",0.02,7.0,0.47,4.3,100.0
"03:00:00,","봉은,",0.05,7.1,0.42,6.0,250.0
"03:00:00,","수서,",0.02,7.0,0.3759242296218872,4.3,100.0
"03:00:00,","자곡동(자곡증압),",0.04,7.2,0.35,1.9,255.0
"18:00:00,","삼성동(삼성증압),",0.04,7.2,0.39,3.4,270.0
"04:00:00,","서초,",0.04,7.1,0.44,4.5,277.0
"04:00:00,","방배,",0.05,7.2,0.37,3.8,253.0
"04:00:00,","일원,",0.04,7.2,0.31,5.6,268.0
"04:00:00,","우면산,",0.02,7.0,0.34,2.995680332183838,287.0
"04:00:00,","도곡동(강남수도),",0.05,7.1,0.3,3.6,251.0
"04:00:00,","반포,",0.05,6.9,0.38,5.1,280.0
"04:00:00,","내곡동(연간단가),",0.05,7.172293186187744,0.41,5.0,248.0
"04:00:00,","반포동(자이A),",0.03,7.0,0.45,2.8,227.0
"04:00:00,","방배동(청두공원),",0.04627327248454094,7.083693981170654,0.3487957715988159,5.953948974609375,241.19442749023438
"04:00:00,","내곡,",0.04,7.0,0.34,6.755998134613037,254.0
"04:00:00,","내곡동(연간단가),",0.04,7.2,0.33,4.8,253.0
"04:00:00,","논현동(논현초교),",0.06,7.1,0.22,47.8,273.0
"04:00:00,","양재동(매헌초교),",0.12,7.1,0.34,3.4,246.0
"04:00:00,","삼성,",0.02,6.9899983406066895,0.47,4.4,100.0
"04:00:00,","봉은,",0.05,7.1,0.42,5.9,250.0
"22:00:00,","수서,",0.02,7.0,0.42,4.4,100.0
"04:00:00,","자곡동(자곡증압),",0.04,7.2,0.36,1.9,255.0
"04:00:00,","삼성동(삼성증압),",0.04,7.2,0.39,3.4,270.0
"05:00:00,","서초,",0.04,7.1,0.44,4.4,270.650390625
"05:00:00,","방배,",0.05,7.184345722198486,0.36,3.8,253.0
"05:00:00,","일원,",0.04,7.2,0.3,5.6,269.0
"05:00:00,","우면산,",0.02,7.0,0.34,1.7,286.0
"05:00:00,","도곡동(강남수도),",0.05188922956585884,7.1,0.3,3.5,250.0
"05:00:00,","반포,",0.05,6.9,0.39,5.0,280.0
"05:00:00,","내곡동(연간단가),",0.05,7.2,0.41,5.0,248.0
"05:00:00,","반포동(자이A),",0.03,7.0,0.44,2.9,227.0
"05:00:00,","방배동(청두공원),",0.045038625597953796,7.077232360839844,0.3504127562046051,5.625709533691406,238.36009216308594
"05:00:00,","내곡,",0.04,7.0,0.34,6.9,255.0
"05:00:00,","우면동(품질시험소),",0.04,7.2,0.33,4.8,253.0
"05:00:00,","논현동(논현초교),",0.06,7.092398643493652,0.22,47.5,274.0
"05:00:00,","양재동(매헌초교),",0.12,7.1,0.34,3.3,247.0
"05:00:00,","삼성,",0.02,7.0,0.46,4.3,100.0
"05:00:00,","봉은,",0.05,7.1,0.42,5.7,249.0
"05:00:00,","수서,",0.02,7.0,0.43,4.3,100.0
"05:00:00,","자곡동(자곡증압),",0.04,7.2,0.37,1.9,255.0
"05:00:00,","삼성동(삼성증압),",0.04,7.2,0.39,3.3,269.0
"06:00:00,","서초,",0.04,7.1,0.44,4.4,277.0
"06:00:00,","방배,",0.05,7.2,0.36,3.8,253.0
"06:00:00,","일원,",0.04,7.2,0.3,5.7,269.0
"06:00:00,","우면산,",0.02,7.0,0.33,1.7,286.0
"06:00:00,","도곡동(강남수도),",0.05,7.1,0.3,3.4,249.0
"06:00:00,","반포,",0.05,6.9,0.4,5.0,280.0
"06:00:00,","내곡동(연간단가),",0.05,7.2,0.33,5.1,248.0
"06:00:00,","반포동(자이A),",0.03,7.0,0.3900730609893799,2.9,227.0
"06:00:00,","방배동(청두공원),",0.02961251139640808,7.072997570037842,0.3129199147224426,12.231486320495605,223.64324951171875
"06:00:00,","내곡,",0.04,7.0,0.33,7.0,255.0
"06:00:00,","우면동(품질시험소),",0.04,7.2,0.32,4.7,253.0
"06:00:00,","논현동(논현초교),",0.06,7.1,0.22,47.2,274.0
"06:00:00,","양재동(매헌초교),",0.12,7.1,0.34,3.3,246.0
"06:00:00,","삼성,",0.02,7.0,0.46,4.1,100.0
"06:00:00,","봉은,",0.05,7.1,0.42,5.6,250.0
"06:00:00,","수서,",0.02,7.0,0.44,4.1,100.0
"06:00:00,","자곡동(자곡증압),",0.04,7.2,0.37,2.0,255.0
"06:00:00,","삼성동(삼성증압),",0.04,7.2,0.38,3.3,268.0
"07:00:00,","서초,",0.04,7.1,0.44,4.4,277.0
"07:00:00,","방배,",0.05,7.2,0.36,3.8,253.0
"07:00:00,","일원,",0.04,7.2,0.31,5.7,269.0
"07:00:00,","우면산,",0.02,7.0,0.33,1.7,286.0
"07:00:00,","도곡동(강남수도),",0.05,7.1,0.29,3.4,249.0
"07:00:00,","반포,",0.05,6.9,0.4,5.0,280.0
"07:00:00,","내곡동(연간단가),",0.05,7.2,0.36,5.1,249.0
"07:00:00,","반포동(자이A),",0.03,7.0,0.42,2.9,227.0
"07:00:00,","방배동(청두공원),",0.028856931254267693,7.082603454589844,0.3058510720729828,11.566296577453613,223.04502868652344
"07:00:00,","내곡,",0.04,7.0,0.33,7.0,255.0
"07:00:00,","우면동(품질시험소),",0.04,7.2,0.3,4.6,253.0
"07:00:00,","논현동(논현초교),",0.06,7.0,0.22,47.5,273.0
"07:00:00,","양재동(매헌초교),",0.12,7.1,0.34,3.2,245.0
"07:00:00,","삼성,",0.02,6.986475944519043,0.46,4.2,100.0
"07:00:00,","봉은,",0.05,7.1,0.42,5.5,250.0
"07:00:00,","수서,",0.02,7.0,0.43,4.2,100.0
"07:00:00,","자곡동(자곡증압),",0.04,7.2,0.4,1.9,255.0
"07:00:00,","삼성동(삼성증압),",0.04,7.2,0.38,3.3,267.0
"08:00:00,","서초,",0.04,7.1,0.44,5.991667747497559,277.0
"22:00:00,","방배,",0.05,7.2,0.37,3.8,252.0
"08:00:00,","일원,",0.04,7.2,0.31,5.6,269.0
"08:00:00,","우면산,",0.02,7.0,0.33,1.7,287.0
"08:00:00,","도곡동(강남수도),",0.05,7.1,0.3,3.2,248.0
"08:00:00,","반포,",0.05,6.9,0.41,5.0,280.0
"08:00:00,","내곡동(연간단가),",0.05,7.2,0.33,5.1,249.0
"08:00:00,","반포동(자이A),",0.03,7.0,0.43,2.9,227.0
"08:00:00,","방배동(청두공원),",0.029424026608467102,7.0803608894348145,0.30882471799850464,11.750608444213867,226.7549285888672
"08:00:00,","내곡,",0.04,7.0,0.35,7.0,254.0
"08:00:00,","우면동(품질시험소),",0.04,7.2,0.32,4.7,252.0
"08:00:00,","논현동(논현초교),",0.06,7.0,0.22,49.8,271.0
"08:00:00,","양재동(매헌초교),",0.12,7.1,0.34,3.2,244.0
"08:00:00,","삼성,",0.02,7.0,0.46,4.2,100.0
"08:00:00,","봉은,",0.05,7.1,0.42,5.5,251.0
"08:00:00,","수서,",0.02,7.0,0.42,4.2,100.0
"08:00:00,","자곡동(자곡증압),",0.04,7.2,0.36,2.0,254.0
"08:00:00,","삼성동(삼성증압),",0.04,7.2,0.38,3.3,266.0
"09:00:00,","서초,",0.04,7.1,0.44,4.4,277.0
"09:00:00,","방배,",0.05,7.2,0.39,3.8,252.0
"09:00:00,","일원,",0.04,7.2,0.34,5.5,268.0
"09:00:00,","우면산,",0.02,7.0,0.33,1.7,289.0
"09:00:00,","도곡동(강남수도),",0.05,7.1,0.29,3.3,249.0
"09:00:00,","반포,",0.05,6.9,0.41,4.9,280.0
"09:00:00,","내곡동(연간단가),",0.05,7.2,0.3,5.1,249.0
"09:00:00,","반포동(자이A),",0.027782101184129715,7.0,0.41,3.1,227.0
"09:00:00,","방배동(청두공원),",0.02860283851623535,7.086289882659912,0.3165682256221771,11.72868537902832,227.0557403564453
"09:00:00,","내곡,",0.04,7.109916687011719,0.38,7.1,254.0
"09:00:00,","우면동(품질시험소),",0.04129161313176155,7.2,0.32,4.9,252.0
"09:00:00,","논현동(논현초교),",0.06,7.0,0.22,49.1,272.0
"09:00:00,","양재동(매헌초교),",0.12,7.1,0.34,3.3,244.0
"09:00:00,","삼성,",0.02,6.991247177124023,0.46,4.1,100.0
"09:00:00,","봉은,",0.05,7.0,0.41,6.302813529968262,253.0
"09:00:00,","수서,",0.02,7.0,0.42,4.1,100.0
"09:00:00,","자곡동(자곡증압),",0.04,7.2,0.29,2.3,254.0
"09:00:00,","삼성동(삼성증압),",0.04,7.2,0.38,3.2,266.0
"10:00:00,","서초,",0.04,7.1,0.44,4.5,278.0
"10:00:00,","방배,",0.05,7.2,0.39,3.9,252.0
"10:00:00,","일원,",0.04,7.2,0.39,5.5,268.0
"10:00:00,","우면산,",0.02,7.0,0.33,1.7,292.0
"10:00:00,","도곡동(강남수도),",0.05,7.1,0.27,3.3,250.0
"10:00:00,","반포,",0.04725196212530136,7.0,0.41,5.0,280.0
"10:00:00,","내곡동(연간단가),",0.05,7.2,0.32,5.1,248.0
"10:00:00,","반포동(자이A),",0.03,7.0,0.4,3.2,226.0
"10:00:00,","방배동(청두공원),",0.028489839285612106,7.077754497528076,0.29653400182724,11.96648120880127,216.52548217773438
